Universe,Ticker,Signals,Rank1_Actionable,Rank2_Watchlist,Rank3_Downgraded,Rank4_Rejected,Avg_Score,Avg_Fwd_21D_Return_Pct,Avg_Fwd_63D_Return_Pct,MarketCap,Sector,Industry
NASDAQ_Top1000_ByMarketCap,IRDM,18,13,5,0,0,88.66666666666667,2.329768850453177,5.430660194747434,4603385974.0,Telecommunications,Telecommunications Equipment
NASDAQ_Top1000_ByMarketCap,ALHC,14,9,4,1,0,88.28571428571429,4.6921931751940855,9.380092473262172,4596726554.0,Health Care,Medical Specialities
NASDAQ_Top1000_ByMarketCap,VCYT,17,8,8,1,0,84.70588235294117,1.6307596310533294,-4.793845121532932,4590463003.0,Health Care,Medical Specialities
NASDAQ_Top1000_ByMarketCap,IPGP,18,10,7,1,0,86.44444444444444,3.616084453729533,6.835944272393966,4578392858.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,DOO,29,20,9,0,0,90.13793103448276,1.462974925992929,1.165060025034249,4566675785.0,Consumer Discretionary,Industrial Specialties
NASDAQ_Top1000_ByMarketCap,FULT,28,12,15,1,0,86.07142857142857,-1.819533142094144,-1.49437749896564,4565225702.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,SAIC,22,10,12,0,0,83.95454545454545,-1.4650736400113202,-1.341102017905831,4533766070.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,RELY,12,10,2,0,0,93.0,0.4015102047378978,-1.2927216134744566,4528116004.0,Consumer Discretionary,Business Services
NASDAQ_Top1000_ByMarketCap,POWI,23,13,9,1,0,88.04347826086956,0.9813836570514117,1.64043483778054,4527527300.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,SLM,24,18,6,0,0,90.54166666666667,0.7326269775344887,5.976017077309719,4490399211.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,TCBI,19,11,8,0,0,87.26315789473684,1.9269929012489282,2.867432257069236,4479764923.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,CENX,28,14,12,2,0,86.32142857142857,2.065887040079163,10.752109435062433,4475111535.0,Industrials,Aluminum
NASDAQ_Top1000_ByMarketCap,OLLI,27,16,10,1,0,86.85185185185185,0.30863892665505294,1.688434657815336,4472636809.0,Consumer Discretionary,Department/Specialty Retail Stores
NASDAQ_Top1000_ByMarketCap,EWTX,12,8,4,0,0,90.0,2.368211283909786,9.218820368076043,4467261609.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,QS,2,0,2,0,0,79.0,-4.723108430013695,5.6412766206821345,4450574625.0,Miscellaneous,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,LIVN,18,13,5,0,0,91.61111111111111,-0.09155023844178976,2.6437661747525887,4430389840.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NASDAQ_Top1000_ByMarketCap,LBTYB,12,5,7,0,0,86.08333333333333,-4.558592857756804,-11.735476225290194,4429064137.0,Telecommunications,Cable & Other Pay Television Services
NASDAQ_Top1000_ByMarketCap,ATAT,13,7,5,1,0,84.84615384615384,4.142824839013506,5.875513734213073,4428206030.0,Consumer Discretionary,Hotels/Resorts
NASDAQ_Top1000_ByMarketCap,NVTS,9,3,4,2,0,85.11111111111111,3.047778082352086,23.874492743412045,4427044782.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,LBRDK,26,15,11,0,0,87.65384615384616,0.3865709129505163,-2.01255357597837,4415425152.0,Telecommunications,Cable & Other Pay Television Services
NASDAQ_Top1000_ByMarketCap,LBRDA,26,17,9,0,0,89.42307692307692,-0.08480330001276125,-2.011393507610328,4413990175.0,Telecommunications,Cable & Other Pay Television Services
NASDAQ_Top1000_ByMarketCap,LFTO,0,,,,,,,,4405164133.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,NWE,15,8,7,0,0,87.4,-0.9695049055357133,-3.9642940029559424,4387059241.0,Utilities,Power Generation
NASDAQ_Top1000_ByMarketCap,VECO,29,15,11,3,0,86.79310344827586,1.4548288828230869,7.8882452294305105,4386781734.0,Technology,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,TXG,14,2,11,1,0,80.5,1.4636054812931876,0.2564439220019068,4343171226.0,Industrials,Biotechnology: Laboratory Analytical Instruments
NASDAQ_Top1000_ByMarketCap,WING,30,17,11,2,0,88.36666666666666,0.6546193681164628,3.7679774362036094,4327456916.0,Consumer Discretionary,Restaurants
NASDAQ_Top1000_ByMarketCap,DAVE,10,5,4,1,0,84.8,16.308464508997282,23.213942885250805,4316183011.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,OCTV,0,,,,,,,,4297688986.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,LUNR,6,3,3,0,0,83.0,35.53286028601908,3.977395122221503,4297014790.0,Industrials,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,OPEN,4,0,3,1,0,76.25,-14.770222447249058,-32.494713176000964,4283334172.0,Finance,Real Estate
NASDAQ_Top1000_ByMarketCap,VKTX,12,6,5,1,0,86.0,10.20018020633649,24.488824396857257,4266882380.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,CLSK,10,3,7,0,0,80.9,7.881567622961265,-0.4745576044985945,4259702860.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,TNGX,14,5,8,1,0,85.14285714285714,2.6637219487674457,20.14247540333826,4254820391.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,VRNS,34,24,9,1,0,89.8529411764706,0.337466654954513,2.5431976944136667,4205642315.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,ONDS,2,0,2,0,0,75.0,-1.6004728738726932,44.538486385057666,4187326064.0,Technology,Radio And Television Broadcasting And Communications Equipment
NASDAQ_Top1000_ByMarketCap,BTDR,9,3,6,0,0,81.11111111111111,-13.47964668464487,-18.934145029153925,4161880035.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,MMSI,31,16,15,0,0,87.41935483870968,0.9256858584763539,3.5209567564307482,4137660743.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,HLNE,35,21,13,1,0,88.68571428571428,-0.059154432893919,2.007629371571485,4135047790.0,Finance,Investment Managers
NASDAQ_Top1000_ByMarketCap,CATY,20,12,8,0,0,87.1,0.7479838442971656,-3.8406399763124375,4128044551.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,EXTR,27,13,10,4,0,87.81481481481481,3.5830650724953483,3.7031095323458656,4127356457.0,Telecommunications,Computer Communications Equipment
NASDAQ_Top1000_ByMarketCap,FLY,0,,,,,,,,4106844635.0,Industrials,Military/Government/Technical
NASDAQ_Top1000_ByMarketCap,MMED,0,,,,,,,,4105588225.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,MKTX,14,7,6,1,0,85.35714285714286,-1.6503442716711858,-8.65456746028577,4103207546.0,Finance,Investment Bankers/Brokers/Service
NASDAQ_Top1000_ByMarketCap,OLED,19,11,8,0,0,86.89473684210526,-0.544875763444753,-3.0699061991119296,4088832927.0,Technology,Electrical Products
NASDAQ_Top1000_ByMarketCap,MAT,25,12,12,1,0,86.4,-4.513572283941553,-5.150632381689899,4071306000.0,Consumer Discretionary,Recreational Games/Products/Toys
NASDAQ_Top1000_ByMarketCap,LIF,3,2,0,1,0,90.33333333333333,-5.717430739689836,-33.27839876988819,4066170254.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,ACAD,25,13,11,1,0,85.76,-1.6621997210331523,-8.60271595073494,4051440684.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,QLYS,24,14,9,1,0,89.08333333333333,-2.154554417097733,-3.3721924647707913,4051286145.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,INDB,23,8,13,2,0,82.47826086956522,-1.930480377513097,-5.641095018024566,4048845276.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,EXLS,38,29,9,0,0,92.1842105263158,0.368606028434083,4.47048226860307,4027358061.0,Consumer Discretionary,Business Services
NASDAQ_Top1000_ByMarketCap,DNLI,17,6,9,2,0,83.58823529411765,5.762768135845099,20.602254439242188,4023291833.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,WSFS,23,11,11,1,0,84.52173913043478,-1.2780215013282843,-1.5256777991620025,4010514185.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,NTSK,0,,,,,,,,3940275196.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,PTRN,0,,,,,,,,3912277800.0,Consumer Discretionary,Catalog/Specialty Distribution
NASDAQ_Top1000_ByMarketCap,CRNX,25,16,8,1,0,87.68,1.2605585811014752,1.1045129189768301,3904978103.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,DORM,23,12,9,2,0,86.08695652173913,-0.6046239153046521,1.7179318272651753,3904634625.0,Consumer Discretionary,Auto Parts:O.E.M.
NASDAQ_Top1000_ByMarketCap,CVBF,17,10,7,0,0,87.76470588235294,-0.08601426276099697,-2.7658965527932367,3874073828.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,RUN,16,7,5,4,0,84.9375,6.445636454382085,5.646449795096753,3868935466.0,Miscellaneous,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,PI,24,15,7,2,0,87.41666666666667,0.12009463133819054,4.520239574722851,3867098128.0,Technology,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,LOPE,27,15,11,1,0,87.77777777777777,-2.0800390125641597,-2.7724683481242436,3850406065.0,Real Estate,Other Consumer Services
NASDAQ_Top1000_ByMarketCap,CHEF,32,18,13,1,0,87.0625,-0.732860906042041,-1.1488165829301749,3845330415.0,Consumer Discretionary,Food Distributors
NASDAQ_Top1000_ByMarketCap,CPRX,36,23,13,0,0,88.16666666666667,0.25722017044952483,6.528527287799869,3842763149.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,SKYW,26,18,6,2,0,92.3076923076923,4.8869758817539255,5.856472144408373,3841792270.0,Consumer Discretionary,Air Freight/Delivery Services
NASDAQ_Top1000_ByMarketCap,CAKE,23,12,10,1,0,85.69565217391305,3.0903715844010153,6.255299160632544,3839933279.0,Consumer Discretionary,Restaurants
NASDAQ_Top1000_ByMarketCap,NAMS,23,8,15,0,0,81.6086956521739,-0.6459767439181033,-2.1337715115084928,3821591074.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,VEON,30,8,20,2,0,80.03333333333333,1.7580140012953174,5.647875620041669,3815250201.0,Telecommunications,Telecommunications Equipment
NASDAQ_Top1000_ByMarketCap,BELFB,42,26,15,1,0,88.0952380952381,2.8482731999276214,12.908038151998705,3811786631.0,,
NASDAQ_Top1000_ByMarketCap,BANF,33,20,13,0,0,87.96969696969697,0.37809100299082526,0.0894939183755338,3808024558.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,CALM,26,16,10,0,0,87.6923076923077,1.8922035914040676,6.894711114141632,3799602358.0,Consumer Staples,Farming/Seeds/Milling
NASDAQ_Top1000_ByMarketCap,MEOH,16,6,9,1,0,83.5,1.6061222570251907,1.7726253315098766,3795490743.0,Industrials,Major Chemicals
NASDAQ_Top1000_ByMarketCap,LFST,11,4,6,1,0,84.45454545454545,-2.1739632580062804,-9.093257380894345,3794959917.0,Health Care,Medical/Nursing Services
NASDAQ_Top1000_ByMarketCap,ATRO,25,15,9,1,0,87.6,4.326342936573085,12.548406254646684,3764959100.0,Industrials,Military/Government/Technical
NASDAQ_Top1000_ByMarketCap,LBTYA,21,12,9,0,0,85.14285714285714,-0.7494911806042892,-2.5023921561580678,3763014034.0,Telecommunications,Cable & Other Pay Television Services
NASDAQ_Top1000_ByMarketCap,FLNC,7,2,4,1,0,80.71428571428571,-0.9900278056311365,-16.60605881503591,3737204220.0,Miscellaneous,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,PLUG,15,8,6,1,0,87.4,11.000186794066824,65.89715085148707,3731809794.0,Energy,Industrial Machinery/Components
NASDAQ_Top1000_ByMarketCap,LASR,22,11,7,4,0,87.86363636363636,5.792716926833001,26.49712579031643,3731492509.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,OTTR,28,19,8,1,0,88.32142857142857,-0.3289648352470543,1.5978815389499024,3723574264.0,Utilities,Electric Utilities: Central
NASDAQ_Top1000_ByMarketCap,TLX,0,,,,,,,,3696057605.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,FIBK,21,10,10,1,0,87.04761904761905,-0.6124163371571429,-2.249384665823575,3678800828.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,ITRI,32,21,11,0,0,88.0,1.2756485857310493,-0.2777779073124247,3672628112.0,Industrials,Electrical Products
NASDAQ_Top1000_ByMarketCap,KEEL,6,2,3,1,0,83.0,76.40217753049625,122.69654084015603,3671363424.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,BATRA,24,14,10,0,0,86.29166666666667,1.203797342929216,1.155465269235824,3666460808.0,Consumer Discretionary,Services-Misc. Amusement & Recreation
NASDAQ_Top1000_ByMarketCap,IRTC,28,15,12,1,0,87.0,3.542351696740528,11.014382431954983,3656928762.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,BEAM,6,1,5,0,0,77.83333333333333,-9.76544734257748,-10.255097406763488,3655298473.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,WSBC,22,10,12,0,0,84.54545454545455,-1.877523446674091,-4.258377462269933,3649090446.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,WAY,0,,,,,,,,3643485865.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,BHF,26,13,11,2,0,84.11538461538461,-4.014146255179613,-7.020781327852526,3639190480.0,Finance,Life Insurance
NASDAQ_Top1000_ByMarketCap,DLO,9,3,6,0,0,80.77777777777777,-5.438975192576497,-12.247593639475888,3633561698.0,Consumer Discretionary,Business Services
NASDAQ_Top1000_ByMarketCap,LBTYK,20,9,11,0,0,84.1,-0.9897676050385062,-2.641199126525662,3629465917.0,Telecommunications,Cable & Other Pay Television Services
NASDAQ_Top1000_ByMarketCap,PTEN,14,9,4,1,0,88.35714285714286,8.922755973510121,11.890163009027361,3625348586.0,Energy,Oil & Gas Production
NASDAQ_Top1000_ByMarketCap,BWIN,13,7,5,1,0,86.0,-0.7417993612297161,1.8217497745484794,3599119693.0,Finance,Specialty Insurers
NASDAQ_Top1000_ByMarketCap,XNDU,0,,,,,,,,3573181925.0,Technology,Computer Manufacturing
NASDAQ_Top1000_ByMarketCap,BULL,4,0,4,0,0,72.75,-0.01184911133955513,-22.85828227410032,3565844149.0,Finance,Investment Bankers/Brokers/Service
NASDAQ_Top1000_ByMarketCap,OSIS,32,19,13,0,0,86.125,0.684609762026396,4.425409618167279,3565249107.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,HWKN,48,24,23,1,0,85.97916666666667,1.4706976934509106,7.952451849992393,3556178640.0,Consumer Discretionary,Specialty Chemicals
NASDAQ_Top1000_ByMarketCap,RLAY,4,3,1,0,0,90.25,9.621486215898628,53.5388417113976,3540512329.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,ICUI,16,4,11,1,0,79.5,-2.8345781805415493,-7.867099174535062,3537841957.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,FHB,28,11,16,1,0,84.25,-2.163518737244729,-6.788549676554906,3511397606.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,OPCH,34,20,10,4,0,87.3529411764706,-2.548882384424718,0.3824827070727204,3470307838.0,Health Care,Medical/Nursing Services
NASDAQ_Top1000_ByMarketCap,ARQT,17,6,10,1,0,83.17647058823529,-1.3264154914411335,5.7162394790275135,3464809460.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,DYN,15,7,7,1,0,84.66666666666667,0.3294667678757092,-0.7960941189059985,3464150595.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,JOYY,25,12,9,4,0,87.16,0.22334091785511945,3.092202429892368,3452442966.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,FFBC,24,9,13,2,0,84.29166666666667,-0.11189613577704997,1.4908714018578533,3445880642.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,MCHB,26,12,13,1,0,85.42307692307692,-2.064792303117555,-7.620122559107466,3439465778.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,NSIT,37,28,8,1,0,91.1891891891892,0.8212994076985201,1.815496352860604,3419687483.0,Consumer Discretionary,Catalog/Specialty Distribution
NASDAQ_Top1000_ByMarketCap,ADEA,26,13,12,1,0,85.76923076923077,-0.6171446432815557,2.298738861858771,3407536405.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,GPCR,5,2,1,2,0,81.2,18.367892977220958,26.142983843348283,3378527118.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,BATRK,23,15,8,0,0,88.6086956521739,0.1359799161819735,-0.5200375279380877,3356004715.0,Consumer Discretionary,Services-Misc. Amusement & Recreation
NASDAQ_Top1000_ByMarketCap,KYIV,0,,,,,,,,3349831184.0,Telecommunications,Telecommunications Equipment
NASDAQ_Top1000_ByMarketCap,CDNL,0,,,,,,,,3339756985.0,Industrials,Military/Government/Technical
NASDAQ_Top1000_ByMarketCap,BELFA,39,26,12,1,0,90.53846153846153,4.400588770388015,14.092157309905875,3333349234.0,,
NASDAQ_Top1000_ByMarketCap,IPAR,29,15,13,1,0,86.41379310344827,0.3619951207679209,-1.2283659615431746,3327478646.0,Consumer Discretionary,Package Goods/Cosmetics
NASDAQ_Top1000_ByMarketCap,COLM,12,4,8,0,0,79.16666666666667,-0.934999011561168,-8.576064823073382,3321850144.0,Consumer Discretionary,Apparel
NASDAQ_Top1000_ByMarketCap,PENG,22,11,9,2,0,86.4090909090909,-2.1831979495958755,-4.747840134677275,3303662771.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,SFNC,17,8,9,0,0,83.52941176470588,0.8619656021806241,-1.2783633829331809,3302386718.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,MNDY,17,9,8,0,0,87.23529411764706,-0.5633622079705125,-2.151152140965443,3292366125.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,WDFC,24,13,10,1,0,84.08333333333333,0.6702861404569159,3.503160002435776,3274910293.0,Industrials,Major Chemicals
NASDAQ_Top1000_ByMarketCap,IDYA,35,18,16,1,0,85.65714285714286,1.475181542315389,8.048573842614752,3254728707.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,PBLS,0,,,,,,,,3249019672.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,FIZZ,13,6,7,0,0,83.92307692307692,-6.382529890884303,0.4046068854543202,3246224976.0,Consumer Staples,Beverages (Production/Distribution)
NASDAQ_Top1000_ByMarketCap,UPST,6,3,3,0,0,83.0,-0.117467557739376,-3.0106137474884087,3219258623.0,Finance,Finance: Consumer Services
NASDAQ_Top1000_ByMarketCap,CLBT,20,14,6,0,0,90.7,3.802912303989281,12.704764725926223,3219020838.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,ARCB,22,17,5,0,0,92.63636363636364,3.8754280733074067,14.824378504571213,3214221919.0,Industrials,Trucking Freight/Courier Services
NASDAQ_Top1000_ByMarketCap,PPLI,16,9,6,1,0,86.25,5.282337698388965,8.335559354296995,3194942953.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Top1000_ByMarketCap,ASO,14,10,4,0,0,92.5,1.0299286313605778,-2.195610849728632,3191465372.0,Consumer Discretionary,Other Specialty Stores
NASDAQ_Top1000_ByMarketCap,SEDG,26,13,12,1,0,83.6923076923077,2.078804585598206,11.009868368489048,3182002247.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,PLMR,25,18,5,2,0,89.92,-0.0822135755563356,2.078847486419936,3177416575.0,Finance,Property-Casualty Insurers
NASDAQ_Top1000_ByMarketCap,ALMS,4,4,0,0,0,93.0,23.633171597528072,35.5045800388899,3174550302.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,ICHR,25,11,14,0,0,84.6,-2.13869179840063,-4.068555347877721,3157211649.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,AEHR,26,13,13,0,0,85.53846153846153,5.006297348728495,45.53738128755096,3147481846.0,Industrials,Electrical Products
NASDAQ_Top1000_ByMarketCap,SBCF,23,11,12,0,0,85.82608695652173,-0.8509636470927885,-4.272767151357703,3133290994.0,Finance,Major Banks
NASDAQ_Top1000_ByMarketCap,PONY,0,,,,,,,,3132337720.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,SHOO,28,14,13,1,0,86.82142857142857,0.36174098926056514,-4.195117049684138,3109419875.0,Consumer Discretionary,Shoe Manufacturing
NASDAQ_Top1000_ByMarketCap,CRVL,36,24,10,2,0,90.83333333333333,2.289151507598418,8.380195258337523,3101286698.0,Finance,Specialty Insurers
NASDAQ_Top1000_ByMarketCap,VC,17,13,4,0,0,92.58823529411765,0.2669983934144857,-6.394534341412763,3098108077.0,Consumer Discretionary,Auto Parts:O.E.M.
NASDAQ_Top1000_ByMarketCap,QURE,10,2,7,1,0,78.3,-15.422961070759555,-1.9835886703204082,3076431918.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,PRVA,7,3,4,0,0,82.28571428571429,-2.7387864977863248,-3.5089562988453635,3073441802.0,Health Care,Medical/Nursing Services
NASDAQ_Top1000_ByMarketCap,TENB,19,9,8,2,0,85.3157894736842,-0.8105121802406788,-0.3841234789579538,3063355410.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,MZTI,18,8,9,1,0,82.55555555555556,0.1022653578656994,-1.03658195885188,3061666300.0,Consumer Staples,Packaged Foods
NASDAQ_Top1000_ByMarketCap,USLM,39,31,8,0,0,92.23076923076923,3.8659260492957697,14.07483160911559,3060518785.0,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
NASDAQ_Top1000_ByMarketCap,ELVN,14,6,7,1,0,83.85714285714286,8.508995331418594,9.907340181669891,3028802965.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,HTFL,0,,,,,,,,3018428980.0,Health Care,Medical/Dental Instruments
NASDAQ_Top1000_ByMarketCap,MGRC,28,13,15,0,0,86.89285714285714,-0.17206237122911844,-1.8346602269729915,3006851883.0,Consumer Discretionary,Diversified Commercial Services
NASDAQ_Top1000_ByMarketCap,COHU,20,15,3,2,0,93.35,4.304206095778536,4.123598717654046,3005069604.0,Industrials,Electrical Products
NASDAQ_Top1000_ByMarketCap,NMIH,26,9,15,2,0,83.88461538461539,-1.3778750770397354,-2.495214763851375,3003928570.0,Finance,Property-Casualty Insurers
NASDAQ_Top1000_ByMarketCap,TRMD,24,11,12,1,0,85.375,3.4395044698121944,9.274903393290208,2997421473.0,Consumer Discretionary,Marine Transportation
NASDAQ_Top1000_ByMarketCap,ADPT,19,11,7,1,0,88.15789473684211,5.357063807423527,14.18194480908283,2993630352.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,PLBL,0,,,,,,,,2967738507.0,Consumer Discretionary,Consumer Electronics/Appliances
NASDAQ_Top1000_ByMarketCap,PATK,40,20,17,3,0,87.35,0.4458147067756448,2.1419961773028264,2960390070.0,Consumer Discretionary,Auto Parts:O.E.M.
NASDAQ_Top1000_ByMarketCap,TARS,16,10,6,0,0,87.9375,-0.5140698603506355,-3.3263462480554553,2952304067.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ_Top1000_ByMarketCap,FA,9,5,4,0,0,87.33333333333333,-4.999850242467321,-4.8778053609125545,2924706651.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,NTCT,29,15,14,0,0,86.37931034482759,-0.7384432843732115,0.3974294792122252,2922009437.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,OSW,30,14,15,1,0,85.3,0.11829797564439319,-2.092796902580797,2918551823.0,Consumer Discretionary,Hotels/Resorts
NASDAQ_Top1000_ByMarketCap,SBLK,17,12,5,0,0,87.17647058823529,0.5405598605358035,6.5157493512148505,2918186375.0,Consumer Discretionary,Marine Transportation
NASDAQ_Top1000_ByMarketCap,ETOR,0,,,,,,,,2914166328.0,Finance,Investment Bankers/Brokers/Service
NASDAQ_Top1000_ByMarketCap,KLRA,0,,,,,,,,2910043556.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,RARE,14,7,6,1,0,88.57142857142857,2.368362481419703,8.010512823794471,2909864123.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,KALU,19,12,5,2,0,89.10526315789474,0.21256157445763238,1.2632831743984492,2882646304.0,Industrials,Metal Fabrications
NASDAQ_Top1000_ByMarketCap,MGEE,19,12,7,0,0,87.47368421052632,-0.2820881271571902,-2.396167682781434,2880784574.0,Energy,Electric Utilities: Central
NASDAQ_Top1000_ByMarketCap,VERA,10,4,4,2,0,85.1,12.057344016663478,6.866547221029768,2841885169.0,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ_Top1000_ByMarketCap,VISN,23,18,5,0,0,93.0,5.163034741453016,3.87407900325868,2841049502.0,Technology,Radio And Television Broadcasting And Communications Equipment
NASDAQ_Top1000_ByMarketCap,AMBA,22,13,8,1,0,87.5,-1.8046507934305653,-4.806903346766453,2833446069.0,Technology,Semiconductors
NASDAQ_Top1000_ByMarketCap,PSNY,0,,,,,,,,2829396861.0,Industrials,Auto Manufacturing
NASDAQ_Top1000_ByMarketCap,EXPO,26,15,8,3,0,88.26923076923077,-0.9975301553117668,-3.239313049999548,2828227971.0,Consumer Discretionary,Professional Services
NASDAQ_Top1000_ByMarketCap,CARG,24,10,11,3,0,85.04166666666667,0.019886500251410217,-1.4067207937606885,2820601490.0,Technology,EDP Services
NASDAQ_Top1000_ByMarketCap,CLMT,33,19,13,1,0,86.93939393939394,3.036254018906353,14.158990018229064,2814852848.0,Energy,Integrated oil Companies
NASDAQ_Top1000_ByMarketCap,CENT,21,11,10,0,0,86.14285714285714,1.4265000405048451,3.180819777228486,2811305100.0,Consumer Discretionary,Consumer Specialties
NASDAQ_Top1000_ByMarketCap,KC,5,1,3,1,0,78.8,-5.233952895912786,-16.76642135714308,2811081145.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Top1000_ByMarketCap,RUM,3,0,3,0,0,74.66666666666667,-16.402516074606478,-23.307450002735035,2798340541.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Top1000_ByMarketCap,UNIT,24,11,13,0,0,82.91666666666667,-1.5896300745764425,-3.574247101588257,2781453294.0,Real Estate,Real Estate Investment Trusts
NASDAQ_Top1000_ByMarketCap,SOUN,6,2,4,0,0,81.83333333333333,-3.6397155657562172,10.45659241017774,2780544905.0,Technology,Computer Software: Prepackaged Software
