Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF,Test Issue,MarketCap,Sector,Industry,Market Region
PMTRW,PMTRW,Perimeter Acquisition Corp. I - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
PMTU,PMTU,PennyMac Mortgage Investment Trust 8.50% Senior Notes due 2028,NYSE, ,N,N,2241091983,Real Estate,Real Estate Investment Trusts,USA
PMTV,PMTV,PennyMac Mortgage Investment Trust 9.00% Senior Notes due 2030,NYSE, ,N,N,0,Real Estate,Real Estate Investment Trusts,USA
PMTW,PMTW,PennyMac Mortgage Investment Trust 9.00% Senior Notes due 2030,NYSE, ,N,N,0,Real Estate,Real Estate Investment Trusts,USA
PNFP$A,PNFP$A,"Pinnacle Financial Partners, Inc. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series A",NYSE, ,N,N,,,,USA
PNFP$B,PNFP$B,"Pinnacle Financial Partners, Inc. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series B",NYSE, ,N,N,,,,USA
PNFP$C,PNFP$C,"Pinnacle Financial Partners, Inc. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series C",NYSE, ,N,N,,,,USA
PNI,PNI,Pimco New York Municipal Income Fund II Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
POLEU,POLEU,Andretti Acquisition Corp. II - Unit,NASDAQ,G,N,N,,,,USA
POLEW,POLEW,Andretti Acquisition Corp. II - Warrant,NASDAQ,G,N,N,0,,,USA
PONOR,PONOR,"Pono Capital Four, Inc. - Rights",NASDAQ,G,N,N,0,Finance,Blank Checks,USA
PONOU,PONOU,"Pono Capital Four, Inc. - Units",NASDAQ,G,N,N,0,Industrials,Aerospace,USA
POWWP,POWWP,Outdoor Holding Company - 8.75% Series A Cumulative Redeemable Perpetual Preferred Stock,NASDAQ,S,N,N,2793732031,Industrials,Ordnance And Accessories,USA
PPLC,PPLC,PPL Corporation Corporate Units,NYSE, ,N,N,36820026716,Utilities,Electric Utilities: Central,USA
PPT,PPT,Franklin Premier Income Trust Shares of Beneficial Interest,NYSE, ,N,N,341381942,Finance,Finance Companies,USA
PRENW,PRENW,Prenetics Global Limited - Warrant,NASDAQ,S,N,N,300011,Finance,Blank Checks,USA
PRH,PRH,"Prudential Financial, Inc. 5.950% Junior Subordinated Notes due 2062",NYSE, ,N,N,7853120000,Finance,Life Insurance,USA
PRHIZ,PRHIZ,"Presurance Holdings, Inc. - 9.75% Senior Unsecured Notes due 2028",NASDAQ,G,N,N,213899195,Finance,Property-Casualty Insurers,USA
PRIF$D,PRIF$D,"Priority Income Fund, Inc. 7.00% Series D Term Preferred Stock due 2029",NYSE, ,N,N,,,,USA
PRIF$K,PRIF$K,"Priority Income Fund, Inc. 7.000% Series K Cumulative Preferred Stock",NYSE, ,N,N,,,,USA
PRIF$L,PRIF$L,"Priority Income Fund, Inc. 6.375% Series L Term Preferred Stock Due 2029",NYSE, ,N,N,,,,USA
PRS,PRS,"Prudential Financial, Inc. 5.625% Junior Subordinated Notes due 2058",NYSE, ,N,N,7817920000,Finance,Life Insurance,USA
PRT,PRT,PermRock Royalty Trust Units of Beneficial Interest,NYSE, ,N,N,28102841,Energy,Oil & Gas Production,USA
PSA$F,PSA$F,"Public Storage Depositary Shares Each Representing 1/1,000 of a 5.15% Cumulative Preferred Share of Beneficial Interest, Series F, par value $0.01 per share",NYSE, ,N,N,,,,USA
PSA$G,PSA$G,"Public Storage Depositary Shares, Each Representing 1/1,000 of a 5.05% Cumulative Preferred Share of Beneficial Interest, Series G",NYSE, ,N,N,,,,USA
PSA$H,PSA$H,"Public Storage Depositary Shares Each Representing 1/1,000 of a  5.60% Cumulative Preferred  Share of Beneficial Interest, Series H",NYSE, ,N,N,,,,USA
PSA$I,PSA$I,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.875% Cumulative Preferred Share of Beneficial Interest, Series I, par value $0.01 per share",NYSE, ,N,N,,,,USA
PSA$J,PSA$J,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.700% Cumulative Preferred Share of Beneficial Interest, Series J, par value $0.01 per share",NYSE, ,N,N,,,,USA
PSA$K,PSA$K,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.75% Cumulative Preferred Share of Beneficial Interest, Series K",NYSE, ,N,N,,,,USA
PSA$L,PSA$L,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.625% Cumulative Preferred Share of Beneficial Interest, Series L, par value $0.01 per share",NYSE, ,N,N,,,,USA
PSA$M,PSA$M,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.125% Cumulative Preferred Share of Beneficial Interest, Series M",NYSE, ,N,N,,,,USA
PSA$N,PSA$N,"Public Storage Depositary Shares Each Representing 1/1,000 of a 3.875% Cumulative Preferred Share of Beneficial Interest, Series N",NYSE, ,N,N,,,,USA
PSA$O,PSA$O,"Public Storage Depositary Shares Each Representing 1/1,000 of a 3.900% Cumulative Preferred Share of Beneficial Interest, Series O",NYSE, ,N,N,,,,USA
PSA$P,PSA$P,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.000% Cumulative Preferred Share of Bene cial Interest, Series P",NYSE, ,N,N,,,,USA
PSA$Q,PSA$Q,"Public Storage Depositary Shares Each Representing 1/1,000 of a 3.950% Cumulative Preferred Share of Beneficial Interest, Series Q, par value $0.01 per share",NYSE, ,N,N,,,,USA
PSA$R,PSA$R,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.00% Cumulative Preferred Share of Bene cial Interest, Series R",NYSE, ,N,N,,,,USA
PSA$S,PSA$S,"Public Storage Depositary Shares Each Representing 1/1,000 of a 4.100% Cumulative Preferred Share of Beneficial Interest, Series S",NYSE, ,N,N,,,,USA
PSEC,PSEC,Prospect Capital Corporation - Closed End Fund,NASDAQ,Q,N,N,1167347831,Finance,Finance: Consumer Services,USA
PSEC$A,PSEC$A,Prospect Capital Corporation 5.35% Series A Fixed Rate Cumulative Perpetual Preferred Stock,NYSE, ,N,N,,,,USA
PSF,PSF,"Cohen & Steers Select Preferred and Income Fund, Inc. Common Stock",NYSE, ,N,N,979332856,Finance,Investment Managers,USA
PSQH-W,PSQH.W,"PSQ Holdings, Inc. Warrants, each exercisable for one share of Class A common stock at an exercise price of $11.50 per share",NYSE, ,N,N,,,,USA
PTA,PTA,Cohen & Steers Tax-Advantaged Preferred Securities and Income Fund Common Shares of Beneficial Interest,NYSE, ,N,N,1054064825,Finance,Trusts Except Educational Religious and Charitable,USA
PTACU,PTACU,Patriot Acquisition Corp. - Units,NASDAQ,G,N,N,0,,,USA
PTACW,PTACW,Patriot Acquisition Corp. - Warrants,NASDAQ,G,N,N,,,,USA
PTORU,PTORU,Praetorian Acquisition Corp. - Units,NASDAQ,G,N,N,0,,,USA
PTORW,PTORW,Praetorian Acquisition Corp. - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
PTY,PTY,Pimco Corporate & Income Opportunity Fund,NYSE, ,N,N,0,Finance,Investment Managers,USA
PVL,PVL,Permianville Royalty Trust Units of Beneficial Interest,NYSE, ,N,N,56760000,Energy,Oil & Gas Production,USA
PW$A,PW$A,Power REIT 7.75% Series A Cumulative Perpetual Preferred Stock,NYSE MKT, ,N,N,,,,USA
PYT,PYT,PPlus Tr GSC-2 Tr Ctf Fltg Rate,NYSE, ,N,N,0,Finance,Finance: Consumer Services,USA
QADRU,QADRU,QDRO Acquisition Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
QADRW,QADRW,QDRO Acquisition Corp. - Warrant,NASDAQ,G,N,N,,,,USA
QETAR,QETAR,Quetta Acquisition Corporation - Right,NASDAQ,S,N,N,,,,USA
QETAU,QETAU,Quetta Acquisition Corporation - Unit,NASDAQ,S,N,N,0,Finance,Blank Checks,USA
QLEP-W,QLEP.W,"Quantum Leap Acquisition Corp Warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50 per share",NYSE, ,N,N,,,,USA
QQQX,QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund - Closed End Fund,NASDAQ,Q,N,N,0,Finance,Finance Companies,USA
QRED-R,QRED.R,QuasarEdge Acquisition Corporation Rights to receive one-fourth (1/4) of one Ordinary Share,NYSE, ,N,N,,,,USA
QRED-U,QRED.U,"QuasarEdge Acquisition Corporation Units, each consisting of one Ordinary Share and one right entitling the holder to receive one-fourth (1/4) of one Ordinary Share",NYSE, ,N,N,,,,USA
QSEAR,QSEAR,Quartzsea Acquisition Corporation - Rights,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
QSEAU,QSEAU,Quartzsea Acquisition Corporation - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
QUMSR,QUMSR,Quantumsphere Acquisition Corp. - Rights,NASDAQ,G,N,N,0,,,USA
QUMSU,QUMSU,Quantumsphere Acquisition Corp. - Units,NASDAQ,G,N,N,,,,USA
QXO$B,QXO$B,"QXO, Inc.  Depositary Shares, each representing a 1/20th interest in a share of 5.50% Series B Mandatory Convertible Preferred Stock",NYSE, ,N,N,,,,USA
RA,RA,Brookfield Real Assets Income Fund Inc. Common Stock,NYSE, ,N,N,0,Finance,Investment Managers,USA
RAC-U,RAC.U,Rithm Acquisition Corp. Units (each consists of one Class A Ordinary Share and one-third of one redeemable Warrant),NYSE, ,N,N,,,,USA
RAC-W,RAC.W,"Rithm Acquisition Corp. Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",NYSE, ,N,N,,,,USA
RAINW,RAINW,"Rain Enhancement Technologies Holdco, Inc. - Warrants",NASDAQ,S,N,N,1683488,Technology,Industrial Machinery/Components,USA
RAND,RAND,Rand Capital Corporation - Closed End Fund,NASDAQ,S,N,N,29906027,Finance,Finance: Consumer Services,USA
RANGR,RANGR,Range Capital Acquisition Corp. - Rights,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RANGU,RANGU,Range Capital Acquisition Corp. - Units,NASDAQ,G,N,N,,,,USA
RC$C,RC$C,Ready Capital Corporation 6.25% Series C Cumulative Convertible Preferred Stock,NYSE, ,N,N,,,,USA
RC$E,RC$E,Ready Capital Corporation 6.50% Series E Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RCD,RCD,Ready Capital Corporation 9.00% Senior Notes due 2029,NYSE, ,N,N,0,Real Estate,Real Estate Investment Trusts,USA
RCG,RCG,"RENN Fund, Inc Common Stock",NYSE MKT, ,N,N,0,Finance,Investment Managers,USA
RCKTW,RCKTW,"Rocket Pharmaceuticals, Inc. - Warrant",NASDAQ,S,N,N,316661,Health Care,Biotechnology: Pharmaceutical Preparations,USA
RCS,RCS,"PIMCO Strategic Income Fund, Inc.",NYSE, ,N,N,0,Finance,Investment Managers,USA
RDACR,RDACR,Rising Dragon Acquisition Corp. - Rights,NASDAQ,S,N,N,0,Finance,Blank Checks,USA
RDACU,RDACU,Rising Dragon Acquisition Corp. - Unit,NASDAQ,S,N,N,0,Finance,Blank Checks,USA
RDAGU,RDAGU,Republic Digital Acquisition Company - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RDAGW,RDAGW,Republic Digital Acquisition Company - Warrants,NASDAQ,G,N,N,,,,USA
RDZNW,RDZNW,"Roadzen, Inc. - Warrants",NASDAQ,S,N,N,10147512,Finance,Specialty Insurers,USA
REGCO,REGCO,Regency Centers Corporation - 5.875% Series B Cumulative Redeemable Preferred Stock,NASDAQ,Q,N,N,4042703884,Real Estate,Real Estate Investment Trusts,USA
REGCP,REGCP,Regency Centers Corporation - 6.25% Series A Cumulative Redeemable Preferred Stock,NASDAQ,Q,N,N,4243268108,Real Estate,Real Estate Investment Trusts,USA
RETO,RETO,"ReTo Eco-Solutions, Inc. - Class A Shares",NASDAQ,S,N,N,105704233,Industrials,Industrial Machinery/Components,USA
REVBW,REVBW,"Revelation Biosciences, Inc. - Warrant",NASDAQ,S,N,N,39084,Health Care,Biotechnology: Pharmaceutical Preparations,USA
REX,REX,REX American Resources Corporation,NYSE, ,N,N,1518428800,Industrials,Major Chemicals,USA
REXR$B,REXR$B,"Rexford Industrial Realty, Inc. 5.875% Series B Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
REXR$C,REXR$C,"Rexford Industrial Realty, Inc. 5.625% Series C Cumulative Redeemable Preferred Stock, par value $0.01 per share",NYSE, ,N,N,,,,USA
RF$C,RF$C,"Regions Financial Corporation Depositary Shares, each Representing a 1/40th Interest in a  Share of 5.700% Fixed-to-Floating Rate Non-Cumulative  Perpetual Preferred Stock, Series C",NYSE, ,N,N,,,,USA
RF$E,RF$E,"Regions Financial Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of 4.45% Non-Cumulative Perpetual Preferred Stock, Series E",NYSE, ,N,N,,,,USA
RF$F,RF$F,"Regions Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Non-Cumulative Perpetual Preferred Stock, Series F",NYSE, ,N,N,,,,USA
RFAIR,RFAIR,RF Acquisition Corp II - Right,NASDAQ,G,N,N,0,Technology,Computer Software: Prepackaged Software,USA
RFAIU,RFAIU,RF Acquisition Corp II - Unit,NASDAQ,G,N,N,,,,USA
RFAMR,RFAMR,RF Acquisition Corp III - Rights,NASDAQ,G,N,N,0,,,USA
RFAMU,RFAMU,RF Acquisition Corp III - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RFI,RFI,"Cohen & Steers Total Return Realty Fund, Inc. Common Stock",NYSE, ,N,N,564602836,Finance,Investment Managers,USA
RFM,RFM,"RiverNorth Flexible Municipal Income Fund, Inc. Common Stock",NYSE, ,N,N,90986721,Finance,Finance/Investors Services,USA
RFMZ,RFMZ,"RiverNorth Flexible Municipal Income Fund II, Inc. Common Stock",NYSE, ,N,N,330209811,Finance,Finance/Investors Services,USA
RGTIW,RGTIW,"Rigetti Computing, Inc.  - Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",NASDAQ,S,N,N,1844813379,Technology,EDP Services,USA
RHP,RHP,"Ryman Hospitality Properties, Inc. (REIT)",NYSE, ,N,N,7889290093,Real Estate,Real Estate Investment Trusts,USA
RIBBR,RIBBR,Ribbon Acquisition Corp - Rights,NASDAQ,S,N,N,0,,,USA
RIBBU,RIBBU,Ribbon Acquisition Corp - Unit,NASDAQ,S,N,N,0,,,USA
RILYG,RILYG,"BRC Group Holdings, Inc. - 5.00% Senior Notes due 2026",NASDAQ,G,N,N,743518469,Finance,Investment Managers,USA
RILYL,RILYL,"BRC Group Holdings, Inc. - Depositary Shares, each representing a 1/1000th fractional interest in a share of Series B Cumulative Perpetual Preferred Stock",NASDAQ,G,N,N,569558842,Finance,Investment Managers,USA
RILYN,RILYN,"BRC Group Holdings, Inc. - 6.50% Senior Notes Due 2026",NASDAQ,G,N,N,752847522,Finance,Investment Managers,USA
RILYP,RILYP,"BRC Group Holdings, Inc. - Depositary Shares, each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock",NASDAQ,G,N,N,556093619,Finance,Investment Managers,USA
RILYT,RILYT,"BRC Group Holdings, Inc. - 6.00% Senior Notes Due 2028",NASDAQ,G,N,N,612381085,Finance,Investment Managers,USA
RILYZ,RILYZ,"BRC Group Holdings, Inc. - 5.25% Senior Notes due 2028",NASDAQ,G,N,N,579444254,Finance,Investment Managers,USA
RITM$A,RITM$A,Rithm Capital Corp. 7.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RITM$B,RITM$B,Rithm Capital Corp. 7.125% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RITM$C,RITM$C,Rithm Capital Corp. 6.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RITM$D,RITM$D,Rithm Capital Corp. 7.00% Fixed-Rate Reset Series D Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RITM$E,RITM$E,Rithm Capital Corp. 8.75% Series E Fixed-Rate Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RITM$F,RITM$F,Rithm Capital Corp. 8.750% Series F Fixed-Rate Reset Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RIV,RIV,"RiverNorth Opportunities Fund, Inc. Common Stock",NYSE, ,N,N,0,Finance,Finance Companies,USA
RIV$A,RIV$A,"RiverNorth Opportunities Fund, Inc. 6.00% Series A Perpetual Preferred Stock",NYSE, ,N,N,,,,USA
RLJ$A,RLJ$A,RLJ Lodging Trust $1.95 Series A Cumulative Convertible  Preferred Shares,NYSE, ,N,N,,,,USA
RLTY,RLTY,Cohen & Steers Real Estate Opportunities and Income Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Investment Managers,USA
RLX,RLX,"RLX Technology Inc. American Depositary Shares, each representing the right to receive one (1) Class A ordinary share",NYSE, ,N,N,3144348823,Health Care,Medicinal Chemicals and Botanical Products,USA
RMCOW,RMCOW,Royalty Management Holding Corporation - Warrant,NASDAQ,S,N,N,2360343,Miscellaneous,Multi-Sector Companies,USA
RMI,RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc. Common Stock",NYSE, ,N,N,100633902,Finance,Finance/Investors Services,USA
RMM,RMM,"RiverNorth Managed Duration Municipal Income Fund, Inc. Common Stock",NYSE, ,N,N,290962117,Finance,Trusts Except Educational Religious and Charitable,USA
RMMZ,RMMZ,"RiverNorth Managed Duration Municipal Income Fund II, Inc. Common Stock",NYSE, ,N,N,293725665,Finance,Investment Managers,USA
RMSGW,RMSGW,Real Messenger Corporation - Warrants,NASDAQ,S,N,N,248396,Technology,Computer Software: Programming Data Processing,USA
RNGTU,RNGTU,Range Capital Acquisition Corp II - Units,NASDAQ,G,N,N,,,,USA
RNGTW,RNGTW,Range Capital Acquisition Corp II - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RNP,RNP,"Cohen & Steers REIT and Preferred and Income Fund, Inc. Common Shares",NYSE, ,N,N,1017660986,Finance,Investment Managers,USA
RNR$F,RNR$F,"RenaissanceRe Holdings Ltd. Depositary Shares, each Representing a 1/1,000th Interest in a 5.750% Series F Preference Share",NYSE, ,N,N,,,,USA
RNR$G,RNR$G,"RenaissanceRe Holdings Ltd. Depositary Shares, each representing a 1/1,000th interest in a share of 4.20% Series G Preference Shares",NYSE, ,N,N,,,,USA
RNW,RNW,ReNew Energy Global plc - Class A Shares,NASDAQ,Q,N,N,2245541001,Utilities,Electric Utilities: Central,USA
RNWWW,RNWWW,ReNew Energy Global plc - Warrant,NASDAQ,Q,N,N,906923,Utilities,Electric Utilities: Central,USA
RPT$C,RPT$C,Rithm Property Trust Inc. 9.875% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
RQI,RQI,Cohen & Steers Quality Income Realty Fund Inc Common Shares,NYSE, ,N,N,1665325059,Finance,Trusts Except Educational Religious and Charitable,USA
RREVU,RREVU,RRE Ventures Acquisition Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RREVW,RREVW,RRE Ventures Acquisition Corp. - Warrants,NASDAQ,G,N,N,,,,USA
RSF,RSF,RiverNorth Capital and Income Fund Common Stock,NYSE, ,N,N,48619945,Finance,Investment Managers,USA
RSVRW,RSVRW,"Reservoir Media, Inc.. - Warrant",NASDAQ,G,N,N,3939703,Consumer Discretionary,Services-Misc. Amusement & Recreation,USA
RTACU,RTACU,Renatus Tactical Acquisition Corp I - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RTACW,RTACW,Renatus Tactical Acquisition Corp I - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
RUMBW,RUMBW,RUM Group Inc. - Warrant,NASDAQ,G,N,N,736634815,Technology,Computer Software: Programming Data Processing,USA
RVI,RVI,Robinhood Ventures Fund I Common Shares of Beneficial Interest,NYSE, ,N,N,0,,,USA
RVMDW,RVMDW,"Revolution Medicines, Inc. - Warrant",NASDAQ,Q,N,N,1788999228,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),USA
RVSNW,RVSNW,Rail Vision Ltd. - Warrant,NASDAQ,S,N,N,43844,Industrials,Railroads,USA
RWAYI,RWAYI,Runway Growth Finance Corp. - 7.25% Notes due 2031,NASDAQ,Q,N,N,0,Finance,Finance: Consumer Services,USA
RWAYL,RWAYL,Runway Growth Finance Corp. - 7.50% Notes due 2027,NASDAQ,Q,N,N,917548372,Finance,Finance: Consumer Services,USA
RWT$A,RWT$A,"Redwood Trust, Inc. 10.00% Series A Fixed-Rate Reset Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
RWTN,RWTN,"Redwood Trust, Inc. 9.125% Senior Notes Due 2029",NYSE, ,N,N,3228002131,Real Estate,Real Estate Investment Trusts,USA
RWTO,RWTO,"Redwood Trust, Inc. 9.00% Senior Notes Due 2029",NYSE, ,N,N,3187942857,Real Estate,Real Estate Investment Trusts,USA
RWTP,RWTP,"Redwood Trust, Inc. 9.125% Senior Notes Due 2030",NYSE, ,N,N,0,Real Estate,Real Estate Investment Trusts,USA
RWTQ,RWTQ,"Redwood Trust, Inc. 9.500% Senior Notes Due 2030",NYSE, ,N,N,0,Real Estate,Real Estate Investment Trusts,USA
RWTS,RWTS,"Redwood Trust, Inc. 9.75% Senior Notes Due 2031",NYSE, ,N,N,0,Real Estate,Real Estate Investment Trusts,USA
RZC,RZC,"Reinsurance Group of America, Incorporated 7.125% Fixed-Rate Reset Subordinated Debentures due 2052",NYSE, ,N,N,1656172761,Finance,Life Insurance,USA
RZLVW,RZLVW,Rezolve AI PLC - Warrants,NASDAQ,S,N,N,306700093,Technology,Computer Software: Programming Data Processing,USA
SAAQU,SAAQU,Space Asset Acquisition Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
SAAQW,SAAQW,Space Asset Acquisition Corp. - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
SABA,SABA,Saba Capital Income & Opportunities Fund II Shares of Beneficial Interest,NYSE, ,N,N,0,,,USA
SABSW,SABSW,"SAB Biotherapeutics, Inc. - Warrant",NASDAQ,S,N,N,1146961,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),USA
SAC-U,SAC.U,"Safeguard Acquisition Corp. Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant",NYSE, ,N,N,,,,USA
SAC-W,SAC.W,"Safeguard Acquisition Corp. Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50 per share",NYSE, ,N,N,,,,USA
SACH$A,SACH$A,Sachem Capital Corp. 7.75% Series A Cumulative Redeemable Preferred Stock,NYSE MKT, ,N,N,,,,USA
SAGU-R,SAGU.R,"Shreya Acquisition Group Rights, each entitling the holder to receive one-fourth of one Class A Ordinary Share",NYSE, ,N,N,,,,USA
SAGU-U,SAGU.U,"Shreya Acquisition Group Units, each consisting of one Class A Ordinary Share, one redeemable warrant and one right entitling the holder to one-fourth of one Class A Ordinary Share",NYSE, ,N,N,,,,USA
SAGU-W,SAGU.W,"Shreya Acquisition Group Redeemable warrants, entitling the holder to purchase one Class A Ordinary Share at $11.50 per share",NYSE, ,N,N,,,,USA
SAIHW,SAIHW,SAIHEAT Limited - Warrant,NASDAQ,S,N,N,86173,Technology,EDP Services,USA
SAJ,SAJ,Saratoga Investment Corp 8.00% Notes due 2027,NYSE, ,N,N,397970527,Finance,Investment Managers,USA
SAMO-U,SAMO.U,"Samos Energy Acquisition Corporation Units, each consisting of one Class A Ordinary Share and one-half of one Warrant",NYSE, ,N,N,,,,USA
SAR,SAR,Saratoga Investment Corp New,NYSE, ,N,N,316588765,Finance,Investment Managers,USA
SAT,SAT,Saratoga Investment Corp 6.00% Notes due 2027,NYSE, ,N,N,392486682,Finance,Investment Managers,USA
SATA,SATA,"Strive, Inc. - Variable Rate Series A Perpetual Preferred Stock",NASDAQ,G,N,N,8110715847,Technology,Computer Software: Prepackaged Software,USA
SATLW,SATLW,Satellogic Inc. - Warrant,NASDAQ,S,N,N,60824553,Technology,Radio And Television Broadcasting And Communications Equipment,USA
SAV,SAV,Saratoga Investment Corp 7.50% Notes due 2031,NYSE, ,N,N,0,Finance,Investment Managers,USA
SAY,SAY,Saratoga Investment Corp 8.125% Notes due 2027,NYSE, ,N,N,397185554,Finance,Investment Managers,USA
SAZ,SAZ,Saratoga Investment Corp 8.50% Notes due 2028,NYSE, ,N,N,396560396,Finance,Investment Managers,USA
SB$C,SB$C,"Safe Bulkers, Inc Cumulative Redeemable Perpetual Preferred Series C (Marshall Islands)",NYSE, ,N,N,,,,USA
SB$D,SB$D,"Safe Bulkers, Inc Perpetual Preferred Series D (Marshall Islands)",NYSE, ,N,N,,,,USA
SBCWW,SBCWW,SBC Medical Group Holdings Incorporated - Warrants,NASDAQ,S,N,N,30854083,Health Care,Medical/Nursing Services,USA
SBFMW,SBFMW,Sunshine Biopharma Inc. - Warrant,NASDAQ,S,N,N,85158,Health Care,Biotechnology: Pharmaceutical Preparations,USA
SBI,SBI,Western Asset Intermediate Muni Fund Inc Common Stock,NYSE, ,N,N,0,Finance,Finance/Investors Services,USA
SBXD-U,SBXD.U,"SilverBox Corp IV Units, each consisting of one Class A ordinary share and one-third of one redeemable warrant",NYSE, ,N,N,,,,USA
SBXD-W,SBXD.W,"SilverBox Corp IV Redeemable warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50",NYSE, ,N,N,,,,USA
SBXE-U,SBXE.U,"SilverBox Corp V Units, each consisting of one Class A Ordinary Share and one-third of one redeemable warrant",NYSE, ,N,N,,,,USA
SBXE-W,SBXE.W,"SilverBox Corp V Redeemable warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50",NYSE, ,N,N,,,,USA
SCAGW,SCAGW,Scage Future - Warrants,NASDAQ,S,N,N,,,,USA
SCCD,SCCD,Sachem Capital Corp. 6.00% Notes due 2026,NYSE MKT, ,N,N,1167972119,Real Estate,Real Estate Investment Trusts,USA
SCCE,SCCE,Sachem Capital Corp. 6.00% Notes due 2027,NYSE MKT, ,N,N,1152065110,Real Estate,Real Estate Investment Trusts,USA
SCCF,SCCF,Sachem Capital Corp. 7.125% Notes due 2027,NYSE MKT, ,N,N,1148050484,Real Estate,Real Estate Investment Trusts,USA
SCCG,SCCG,Sachem Capital Corp. 8.00% Notes due 2027,NYSE MKT, ,N,N,1140475718,Real Estate,Real Estate Investment Trusts,USA
SCD,SCD,LMP Capital and Income Fund Inc. Common Stock,NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
SCE$G,SCE$G,SCE Trust II Trust Preferred Securities,NYSE, ,N,N,,,,USA
SCE$L,SCE$L,SCE TRUST VI,NYSE, ,N,N,,,,USA
SCE$M,SCE$M,SCE Trust VII 7.50% Trust Preference Securities,NYSE, ,N,N,,,,USA
SCE$N,SCE$N,SCE Trust VIII 6.95% Trust Preference Securities,NYSE, ,N,N,,,,USA
SCHW$D,SCHW$D,"The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 5.95% Non-Cumulative Perpetual Preferred Stock, Series D",NYSE, ,N,N,,,,USA
SCHW$J,SCHW$J,"The Charles Schwab Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of 4.450% Non-Cumulative Perpetual Preferred Stock, Series J",NYSE, ,N,N,,,,USA
SCIIR,SCIIR,SC II Acquisition Corp. - Rights,NASDAQ,G,N,N,0,,,USA
SCIIU,SCIIU,SC II Acquisition Corp. - Units,NASDAQ,G,N,N,,,,USA
