Stage,Sector,Ticker,As_Of_Date,Transition,Standard_MACD_Line,Standard_MACD_Signal,Fibonacci_MACD_Line,Fibonacci_MACD_Signal,D1_Return_Pct,D3_Return_Pct
HEALTH_QUALIFIED,Industrials,HWM,2026-05-07,NEITHER,2.6093648433592307,0.7285165824849602,4.071954417908955,0.8925626095301604,-1.0460155543429495,-1.3386012297438188
HEALTH_QUALIFIED,Industrials,CMI,2023-03-15,NEITHER,-2.507557980673994,-0.13022737249211974,-4.478829883168146,-1.9807067185923923,1.28440477055487,0.46745624847093215
HEALTH_QUALIFIED,Industrials,CMI,2023-06-15,NEITHER,3.49984132201007,0.47909682061142156,6.039837300511209,4.2444016161561136,-0.9576205696862683,-2.0328432157316945
HEALTH_QUALIFIED,Industrials,CMI,2023-10-27,NEITHER,-3.8242053931229236,-3.034015988555273,-4.279763649416566,-3.7701167450745103,0.285666418704289,0.4653565227001666
HEALTH_QUALIFIED,Industrials,CMI,2024-01-31,NEITHER,1.1183476941940853,0.7034898729853278,1.3427892481097388,0.7740268982141796,1.1742691633938929,0.3997529620096474
HEALTH_QUALIFIED,Industrials,CMI,2024-04-19,NEITHER,4.060764945204141,6.457290751307092,1.6365011250838393,3.739902878086676,0.8403301680098618,1.5139888829886594
HEALTH_QUALIFIED,Industrials,CMI,2024-08-05,NEITHER,3.0423186769800736,3.2667038897367964,2.752811604416479,3.660778156961681,2.5649114240679616,4.294733415570184
HEALTH_QUALIFIED,Industrials,CMI,2024-11-06,BOTH,5.543957066026792,4.347877385147968,6.1618901624602245,3.6424497525958213,-0.6414409910874053,0.397743164425135
HEALTH_QUALIFIED,Industrials,CMI,2025-03-10,NEITHER,-6.043150066927183,-2.1551172237269154,-9.158971284822599,-6.3397071141354,-1.0810829139686562,-6.0300259976773685
HEALTH_QUALIFIED,Industrials,CMI,2025-04-09,NEITHER,-16.24081144693662,-13.265100124008676,-17.96303477073775,-16.54069069985431,-1.819005888594094,0.5575516941525471
HEALTH_QUALIFIED,Industrials,CMI,2025-08-01,STANDARD_ONLY,9.885325033157244,9.715619977148735,9.526598351070106,10.964014890407096,0.9999682898836459,6.611542209574561
HEALTH_QUALIFIED,Industrials,CMI,2026-02-05,NEITHER,14.03418181395432,17.168108825106525,10.33250125649306,14.908470159860165,5.076201806543801,6.956822140058039
HEALTH_QUALIFIED,Industrials,CMI,2026-05-07,BOTH,27.715959115726264,24.784686193100896,28.987268115996244,27.4396087851312,-1.4730877986416036,2.1530752218830607
HEALTH_QUALIFIED,Industrials,GD,2023-03-15,NEITHER,-3.824154550955626,-2.6440536100694283,-4.59787786346476,-3.5649997551273813,1.9788693561113346,1.9139887413924361
HEALTH_QUALIFIED,Industrials,GD,2023-06-15,NEITHER,0.03008191783672487,-1.1075888656239108,1.0949518216148135,0.5606140554722858,0.7883495423177234,0.8764604873854331
HEALTH_QUALIFIED,Industrials,GD,2023-10-27,NEITHER,3.9430889350311134,3.9788415211657107,3.7409608427963406,4.085355609236034,0.15506270325678084,1.7140925893418535
HEALTH_QUALIFIED,Industrials,GD,2024-01-31,BOTH,3.4964504158307363,2.007464618871359,4.547374190470805,3.4015892886952313,0.4592513641007434,-0.04893840986239795
HEALTH_QUALIFIED,Industrials,GD,2024-04-19,NEITHER,2.4175086952073457,3.3927479521388078,1.3863806341822738,1.956891001407252,0.47250986605902323,-3.0454635495245963
HEALTH_QUALIFIED,Industrials,GD,2024-08-05,NEITHER,0.2999959106053893,0.08599378732149605,0.49334217264822655,0.9520903817563278,-0.3735406802654939,1.5185810440090153
HEALTH_QUALIFIED,Industrials,GD,2024-11-06,NEITHER,-0.5840158457543225,-0.320237773789079,-0.8195754033223466,-1.414300130241681,-0.8135910298443294,1.7503464152060166
HEALTH_QUALIFIED,Industrials,GD,2025-03-10,NEITHER,2.2448784696844086,-1.0717482563745127,5.094360314758148,2.3958896307068773,-2.4559567774509183,-3.5491323785802775
HEALTH_QUALIFIED,Industrials,GD,2025-04-09,NEITHER,0.30887076594456175,1.6049049456130808,-0.7959270614980483,-0.1665453075972031,1.0483298603043645,3.6356872785490157
HEALTH_QUALIFIED,Industrials,GD,2025-08-01,NEITHER,6.4723272897496145,6.514070587405308,6.056854003892397,6.60771845974117,0.5626466922381335,1.2731863391376885
HEALTH_QUALIFIED,Industrials,GD,2026-02-05,NEITHER,0.8157218008232121,2.693109856367343,-0.8861777006028433,0.16042479482159233,1.5569086789740005,1.2071637079835718
HEALTH_QUALIFIED,Industrials,GD,2026-05-07,BOTH,0.6493495401721248,-2.765467637673667,3.5994539803029966,1.1188788175945936,-0.3221616962032714,-0.3422989967779455
HEALTH_QUALIFIED,Industrials,UPS,2023-03-15,NEITHER,0.27686487094180734,0.2718722683597517,0.2351271344621182,0.13869622113981953,2.380819964331593,-0.032687310049672735
HEALTH_QUALIFIED,Industrials,UPS,2023-06-15,NEITHER,-0.30083320869059094,-1.7358761365929383,1.027426563357409,-0.14909104729703188,-0.7833788649797668,-3.533529871797858
HEALTH_QUALIFIED,Industrials,UPS,2023-10-27,NEITHER,-4.577273614475615,-3.0503135667477315,-5.581893645842115,-3.773674405076431,2.111687911011084,2.8621876865808193
HEALTH_QUALIFIED,Industrials,UPS,2024-01-31,NEITHER,-1.610526035727105,0.04142803515111898,-3.009984763549312,-1.1414616375531386,0.28873497331645126,-2.056336738693887
HEALTH_QUALIFIED,Industrials,UPS,2024-04-19,NEITHER,-2.2177617192777745,-1.4374263204480209,-2.796088248099096,-2.3870807060156727,1.5012874769149587,2.3811104276626693
HEALTH_QUALIFIED,Industrials,UPS,2024-08-05,NEITHER,-2.9904316454920092,-2.007534165367612,-3.6739273886658737,-3.278709285648907,-1.237504036812842,0.11899216943040969
HEALTH_QUALIFIED,Industrials,UPS,2024-11-06,NEITHER,0.49824415530071064,0.7533361925643776,0.24318250074765047,0.4284111592276375,-0.73991864236852,-2.6193070262690576
HEALTH_QUALIFIED,Industrials,UPS,2025-03-10,NEITHER,-0.18216596092612747,-1.1044440517677268,0.675278695536008,0.15963549835177204,-3.251015333706886,-4.190565749403275
HEALTH_QUALIFIED,Industrials,UPS,2025-04-09,NEITHER,-5.423812814818604,-3.800209587094491,-6.54517013821156,-5.68354922475302,-1.5898951735838773,0.5605334355562208
HEALTH_QUALIFIED,Industrials,UPS,2025-08-01,NEITHER,-3.0334957896206305,-1.074561595755002,-4.594747965415223,-2.7465952423400797,-0.4449705808229343,0.99531435472342
HEALTH_QUALIFIED,Industrials,UPS,2026-02-05,NEITHER,2.9342937974189596,2.2490876177811416,3.33857631566579,2.390676603228936,0.8942332406216558,2.0636232446325176
HEALTH_QUALIFIED,Industrials,UPS,2026-05-07,NEITHER,-0.4031139443172833,0.4650940659922358,-1.0812878665197871,-0.2035993059160962,0.04963309907388691,-2.273404982835958
HEALTH_QUALIFIED,Industrials,ADP,2023-03-15,NEITHER,-3.8538623907636236,-3.2425297678919627,-4.103788290777885,-3.4653872506656818,1.295535980381879,1.3283899362753537
HEALTH_QUALIFIED,Industrials,ADP,2023-06-15,NEITHER,1.0678655241063382,0.3419539129634741,1.6685776495959033,1.1675830461271817,-0.4363606060599823,-0.7782607313826406
HEALTH_QUALIFIED,Industrials,ADP,2023-10-27,NEITHER,-5.665542175063365,-2.1296724802200924,-8.452589604395769,-4.949070456259689,0.18546419179212847,-2.461979663814229
HEALTH_QUALIFIED,Industrials,ADP,2024-01-31,NEITHER,1.9142004919985993,1.4284807764645366,2.2430194732042423,1.6681301339958363,0.8489803392059958,1.3387750119579156
HEALTH_QUALIFIED,Industrials,ADP,2024-04-19,NEITHER,-0.7984138652767001,-0.46978719988013184,-1.060886586402205,-0.8309695186203028,0.4936725519978591,0.6160728148649097
HEALTH_QUALIFIED,Industrials,ADP,2024-08-05,BOTH,4.919956107191695,3.3722524557459783,6.072209083685323,5.61988033830702,0.6712233459599926,1.9593460471363677
HEALTH_QUALIFIED,Industrials,ADP,2024-11-06,BOTH,3.4552589932714,3.039852586759147,3.554190425545414,2.429050042111034,-0.04917832671619271,0.5836061571465212
HEALTH_QUALIFIED,Industrials,ADP,2025-03-10,NEITHER,1.1239445685988017,2.6518930536079823,-0.2826838802916427,1.2607179459818243,-3.8374218119360037,-4.45891230533515
HEALTH_QUALIFIED,Industrials,ADP,2025-04-09,NEITHER,-3.5898815304158234,-2.0457202993204033,-4.769700310798726,-3.377424409929363,-0.31726245032591693,2.872341710241866
HEALTH_QUALIFIED,Industrials,ADP,2025-08-01,NEITHER,-0.4645748437743009,-0.9847768222754016,0.016238274325587554,0.13328489185090273,0.5689642462518352,0.36267739136279786
HEALTH_QUALIFIED,Industrials,ADP,2026-02-05,NEITHER,-5.864943405099666,-3.3578704885853696,-7.739491381328548,-5.856965982354602,-1.2041985454043003,-3.693737367418981
HEALTH_QUALIFIED,Industrials,ADP,2026-05-07,NEITHER,1.7459687012827203,0.053493600596273616,3.2756302016148027,2.620075385713891,0.14575088393218305,0.5265856901271126
HEALTH_QUALIFIED,Industrials,JCI,2023-03-15,NEITHER,-1.0348082697198393,-0.688042840280972,-1.2873372958526517,-0.8608091915486122,1.8677178567310548,0.30843095149635236
HEALTH_QUALIFIED,Industrials,JCI,2023-06-15,NEITHER,1.0205081382122714,0.7316624431948543,1.216415936955869,0.9652937060072667,-0.2741817227602472,1.2642830339120392
HEALTH_QUALIFIED,Industrials,JCI,2023-10-27,NEITHER,-1.9197738379405607,-1.805051249300014,-1.8905336270398436,-1.860033151873451,-0.06167028376798944,2.322707539519575
HEALTH_QUALIFIED,Industrials,JCI,2024-01-31,NEITHER,-0.1686573739650754,0.08571758550585647,-0.4036283258055988,-0.17195719493087835,1.4457387946487543,0.15020997667276603
HEALTH_QUALIFIED,Industrials,JCI,2024-04-19,NEITHER,0.5728751603049886,0.9923518209656527,0.14770186210995462,0.430224473936062,1.4756650164059026,1.4285711719199012
HEALTH_QUALIFIED,Industrials,JCI,2024-08-05,NEITHER,-0.11855479278445102,0.11236553887010098,-0.31534949087830455,0.04915379317212737,1.3985986409517315,3.025232442533654
HEALTH_QUALIFIED,Industrials,JCI,2024-11-06,FIBONACCI_ONLY,0.5065849819689277,0.517546851154857,0.4408645342409869,0.11993319020550582,0.5524239905405182,6.3098446445087
HEALTH_QUALIFIED,Industrials,JCI,2025-03-10,NEITHER,-0.893159802251148,0.1647742602309542,-1.7801629010086515,-1.058131408402296,-1.193532247215101,-0.5903479148899549
HEALTH_QUALIFIED,Industrials,JCI,2025-04-09,NEITHER,-1.984930468781016,-1.2827527384090922,-2.498033893371172,-2.184133429228927,-0.3529367883221002,2.614379084967311
HEALTH_QUALIFIED,Industrials,JCI,2025-08-01,NEITHER,0.7493969140823964,1.424407505704932,0.06588370548146827,0.6296184378213333,-0.48597817109009567,-2.177571804723999
HEALTH_QUALIFIED,Industrials,JCI,2026-02-05,NEITHER,2.9155207310721494,1.0236099030980617,4.404315684009191,2.723577763782865,1.1760314655177684,1.9845622107153016
HEALTH_QUALIFIED,Industrials,JCI,2026-05-07,NEITHER,1.7371548517834867,2.022784283952518,1.3896023594105884,1.9775449064236794,-0.8034053843294808,0.2772836164752768
HEALTH_QUALIFIED,Industrials,CSX,2023-03-15,NEITHER,-0.5555774880565103,-0.3949198248129885,-0.66933905472645,-0.561176248035955,2.0173910389775784,1.4956532353940233
HEALTH_QUALIFIED,Industrials,CSX,2023-06-15,NEITHER,0.47101364704205295,0.3205979547836586,0.5715466307623487,0.4360666162794273,-1.3661987213795745,-1.6037930804764122
HEALTH_QUALIFIED,Industrials,CSX,2023-10-27,NEITHER,-0.33478615509969956,-0.1364397212729265,-0.48564579503129224,-0.32261982218026763,0.03402595811334841,0.6124542664644572
HEALTH_QUALIFIED,Industrials,CSX,2024-01-31,NEITHER,0.43584674429700243,0.38208999794202675,0.44542941191505037,0.3580842732643447,1.4825140679633142,2.7412574608009166
HEALTH_QUALIFIED,Industrials,CSX,2024-04-19,NEITHER,-0.7062060296943642,-0.5226773465068852,-0.8419503212458608,-0.7581328737782478,0.14463187012416778,-2.6034178010526654
HEALTH_QUALIFIED,Industrials,CSX,2024-08-05,NEITHER,0.1412693323301113,0.2424271137689196,0.05085400289837594,0.21277641184486296,5.3515907074257685,6.565030026202012
HEALTH_QUALIFIED,Industrials,CSX,2024-11-06,NEITHER,0.09666284099291289,-0.11268379194199123,0.26968629719162607,-0.07329714269960097,-2.9475928885046465,-0.32750800732455065
HEALTH_QUALIFIED,Industrials,CSX,2025-03-10,NEITHER,-0.5030904921381989,-0.35020594072014244,-0.6090096682981887,-0.5225620878306305,-3.874954940362285,-5.144903845031113
HEALTH_QUALIFIED,Industrials,CSX,2025-04-09,NEITHER,-0.9180882162044419,-0.8006241880458892,-0.9662425292876513,-0.9279952130911431,-1.452355133051586,0.14169647954651587
HEALTH_QUALIFIED,Industrials,CSX,2025-08-01,NEITHER,0.7396357805139573,0.7529879985003924,0.6799845894161933,0.7578770418620219,1.025642809121452,2.592592270575289
HEALTH_QUALIFIED,Industrials,CSX,2026-02-05,NEITHER,0.8681172136049682,0.5125173696861369,1.1323278416590057,0.8771463788160976,1.22134020815583,1.9441740148558262
HEALTH_QUALIFIED,Industrials,CSX,2026-05-07,NEITHER,0.9855933042940563,1.06765961679495,0.8636048124082265,1.029867372403162,0.7642169920448749,0.08990132461479394
HEALTH_QUALIFIED,Industrials,RACE,2023-03-15,NEITHER,2.0608753940040856,3.8880963433342286,0.18195031478182955,1.6203112696435658,3.1366954578672335,2.403247302625733
HEALTH_QUALIFIED,Industrials,RACE,2023-06-15,BOTH,4.156765630014888,3.487240542056976,4.425717244244197,3.653385950040281,-0.2235115352612893,-0.1328119184535792
HEALTH_QUALIFIED,Industrials,RACE,2023-10-27,NEITHER,-0.5235034210991785,0.3326307223570726,-1.146987035241068,-0.10280776804706732,-0.31630209130867337,1.5449206582587083
HEALTH_QUALIFIED,Industrials,RACE,2024-01-31,NEITHER,-0.570563099716253,-1.2950080466536285,0.025118946500697348,-1.0005343047002975,4.471810044080149,-0.3004439940058612
HEALTH_QUALIFIED,Industrials,RACE,2024-04-19,NEITHER,-1.6837594533777178,0.677332789767016,-3.9679031476334217,-3.1731698743344863,0.9323897670016512,3.407295613954142
HEALTH_QUALIFIED,Industrials,RACE,2024-08-05,NEITHER,0.328260720433434,-0.20488417561414224,0.7340120836492474,-0.7332279684115277,0.4651817608617881,1.364210500300267
HEALTH_QUALIFIED,Industrials,RACE,2024-11-06,NEITHER,-2.1609408971545463,2.3276983003829352,-5.988010183162942,-0.679654364333651,1.3070131690976483,1.2622496840807074
HEALTH_QUALIFIED,Industrials,RACE,2025-03-10,NEITHER,-2.105297673498967,5.078944555079524,-8.289196089250026,-3.270917443637966,-0.22385814404760618,-0.35726904105354285
HEALTH_QUALIFIED,Industrials,RACE,2025-04-09,NEITHER,-10.577411434579801,-9.550590899011599,-11.06084584104832,-11.390216954353729,0.44318981522666334,1.798833079104556
HEALTH_QUALIFIED,Industrials,RACE,2025-08-01,NEITHER,-3.137203473862371,4.506242994560027,-9.646405565356758,-0.1836912568430833,0.4675915812390796,1.5219617371908356
HEALTH_QUALIFIED,Industrials,RACE,2026-02-05,NEITHER,-9.951309986163892,-10.39878369670912,-8.954162623058949,-10.066184732706754,0.5179634362532992,9.380550248270648
HEALTH_QUALIFIED,Industrials,RACE,2026-05-07,NEITHER,-2.9388730186163343,-0.47186686864800675,-4.8635306806745575,-3.6031515890652313,-0.9563515081851603,-3.9974316722399483
HEALTH_QUALIFIED,Industrials,ITW,2023-03-15,NEITHER,-0.5993060899004945,0.2804506907255481,-1.408080830402156,-0.7227714643698275,1.6639400149186967,3.230785994968377
HEALTH_QUALIFIED,Industrials,ITW,2023-06-15,NEITHER,3.7998788504974357,1.2823545896850757,5.828338123367388,4.17132820838684,-0.5852842144476011,-1.8119881049342257
HEALTH_QUALIFIED,Industrials,ITW,2023-10-27,NEITHER,-3.3677505353624895,-2.853132419919931,-3.6050287564250425,-3.433607392257468,-0.23649046354624614,0.19186679514977545
HEALTH_QUALIFIED,Industrials,ITW,2024-01-31,BOTH,2.4998364233633197,2.061405505453376,2.642322494228779,2.2527864084213487,0.610237421951898,0.08267980860912072
HEALTH_QUALIFIED,Industrials,ITW,2024-04-19,NEITHER,-3.409102233014778,-1.7863002946920479,-4.703317404014058,-3.942561474230662,-0.4579641964434722,0.25884827163573654
HEALTH_QUALIFIED,Industrials,ITW,2024-08-05,NEITHER,0.6684932949138727,1.2211252879055607,0.20944361722189342,1.113947471097728,-0.6129091240612672,-0.029182816251860366
HEALTH_QUALIFIED,Industrials,ITW,2024-11-06,NEITHER,2.909763571998724,1.641075704214527,3.797733922419752,2.197409801703382,-1.004784201706499,-0.5114639072729688
HEALTH_QUALIFIED,Industrials,ITW,2025-03-10,BOTH,2.127972449982508,1.3604410570792091,2.7256745780088636,1.9215327378319491,-4.6974333642108235,-6.3617359020844315
HEALTH_QUALIFIED,Industrials,ITW,2025-04-09,NEITHER,-7.877697782879096,-5.223333385880581,-9.811327168950015,-8.353811612626473,-1.1721143535539325,1.764707212094918
HEALTH_QUALIFIED,Industrials,ITW,2025-08-01,NEITHER,1.4270559727517025,2.5311931263365417,0.3728247983459596,1.5332172266426407,0.5033507529427217,2.060961617592527
HEALTH_QUALIFIED,Industrials,ITW,2026-02-05,NEITHER,7.0742841057218016,4.042615747543558,9.34826188112254,6.316723940132421,1.3498597019526493,1.584615162556191
HEALTH_QUALIFIED,Industrials,ITW,2026-05-07,NEITHER,-3.274980764758766,-2.030720996874651,-4.137810277577898,-3.4541244488357385,-0.5232376277796824,-1.8313168018865955
HEALTH_QUALIFIED,Industrials,CP,2023-03-15,NEITHER,-0.8866999468227874,-0.6918630122045816,-1.0202033899299892,-1.0959151600393997,3.133099255916716,0.2848281030394917
HEALTH_QUALIFIED,Industrials,CP,2023-06-15,NEITHER,-0.5347846921168014,-0.5536755301253957,-0.5143233690999551,-0.7039231200975334,0.38352776487029505,1.4190751636779186
HEALTH_QUALIFIED,Industrials,CP,2023-10-27,NEITHER,-1.683140737176572,-1.605602265551346,-1.6519912235210796,-1.6280446973006624,1.4714268275669573,2.3714338030133897
HEALTH_QUALIFIED,Industrials,CP,2024-01-31,BOTH,0.7379689256614483,0.6510806736260897,0.7498829793516251,0.5407627215454194,2.38827370656034,2.142063020881313
HEALTH_QUALIFIED,Industrials,CP,2024-04-19,NEITHER,-0.7728080291634427,-0.26592121350919573,-1.2156347006266799,-0.96626322168263,1.586926623914442,-3.691077231588935
HEALTH_QUALIFIED,Industrials,CP,2024-08-05,NEITHER,-0.1434854896775306,0.4887276384786332,-0.6753785963961576,-0.00033996676443259766,0.4142390871511026,1.4239462448169427
HEALTH_QUALIFIED,Industrials,CP,2024-11-06,NEITHER,-1.2002047991396836,-1.313296678552821,-1.0569742038061207,-1.3223600603828198,-0.5301095299058645,-2.309733375638612
HEALTH_QUALIFIED,Industrials,CP,2025-03-10,NEITHER,-0.2820322455833235,-0.05011947095023685,-0.48500972291159883,-0.32991839485168123,-1.5225072274686169,-1.9805998336376751
HEALTH_QUALIFIED,Industrials,CP,2025-04-09,NEITHER,-1.474841961910485,-1.4691866722043736,-1.4089970149806135,-1.6278364834058165,-1.968612771463707,1.7758823325529693
HEALTH_QUALIFIED,Industrials,CP,2025-08-01,NEITHER,-1.5521913035365031,-0.9278178939876138,-2.039629015102122,-1.6318581151045906,1.8898999537869,4.765822400601327
HEALTH_QUALIFIED,Industrials,CP,2026-02-05,NEITHER,1.2306304476396974,0.4276516636598114,1.8661589641551615,1.1762488337190966,1.246848670962386,4.634761000572962
HEALTH_QUALIFIED,Industrials,CP,2026-05-07,NEITHER,1.1292961914285087,1.13346786289542,1.0802079840161696,1.2576905429002294,1.2235304888557064,0.9647055233226176
HEALTH_QUALIFIED,Industrials,TER,2023-03-15,NEITHER,0.17145002992974412,0.2223257271336325,0.040247200261902094,-0.17423426888594648,3.8209087268927133,4.340159026570878
HEALTH_QUALIFIED,Industrials,TER,2023-06-15,NEITHER,3.545303484853406,2.576938082615955,4.267264430311954,3.8403364726152387,-0.17078871137639062,-3.919101672226122
HEALTH_QUALIFIED,Industrials,TER,2023-10-27,NEITHER,-3.4835077303983155,-2.2752748384002497,-4.326661110203531,-3.344134669949552,-0.4294924978075265,-1.2646117423682157
HEALTH_QUALIFIED,Industrials,TER,2024-01-31,NEITHER,0.5434687791604347,1.6986870942931545,-0.5430116526360109,0.8234588276390786,-2.048798435129673,-0.9059994628868195
HEALTH_QUALIFIED,Industrials,TER,2024-04-19,NEITHER,-1.483642161416185,-0.032199401711306086,-2.694736868113921,-1.4318595181427534,0.6797154196509059,3.7075165094678786
HEALTH_QUALIFIED,Industrials,TER,2024-08-05,NEITHER,-7.627316809881393,-4.141785884171949,-10.428981496403296,-8.76973090214085,1.0504768941866915,4.944915105146075
HEALTH_QUALIFIED,Industrials,TER,2024-11-06,NEITHER,-6.241086907872571,-5.1406553954859975,-6.9080901254896645,-6.977798619527377,0.44988303288273634,-2.096456580754391
HEALTH_QUALIFIED,Industrials,TER,2025-03-10,NEITHER,-3.5759720504035073,-3.3492926802013328,-3.5875221103203785,-3.438892989025149,-5.2454018139510445,-7.138967898755633
HEALTH_QUALIFIED,Industrials,TER,2025-04-09,NEITHER,-7.783931249626562,-7.52672719084041,-7.534096548742298,-7.74589485718545,-3.8441066479344976,-1.755785700273993
HEALTH_QUALIFIED,Industrials,TER,2025-08-01,BOTH,3.2990376201258726,2.2216564810620683,4.021882875066524,2.629119891605173,0.6377897662841692,-0.16183321599342326
HEALTH_QUALIFIED,Industrials,TER,2026-02-05,NEITHER,16.144317925599466,13.179082305659652,17.75813137519205,15.507828418693299,6.546657806923095,8.243689464182346
HEALTH_QUALIFIED,Industrials,TER,2026-05-07,NEITHER,6.69948590059181,11.048338518833573,2.3838733540147814,3.8434738806618745,-1.9700302415063042,-2.329696946313009
HEALTH_QUALIFIED,Industrials,TDG,2023-03-15,NEITHER,0.33684062245311,9.045173006662703,-7.723803386427335,-0.6453443017484175,3.2516189610423796,1.4728654528768592
HEALTH_QUALIFIED,Industrials,TDG,2023-06-15,NEITHER,8.494706082236007,7.001728806160122,9.074484654868911,6.739777427079867,-1.3195420060000185,2.5604720878947607
HEALTH_QUALIFIED,Industrials,TDG,2023-10-27,NEITHER,-9.948934711249649,-7.165842290886937,-11.765520121827763,-9.69132912155562,-0.7182646379770841,0.3318860647478328
HEALTH_QUALIFIED,Industrials,TDG,2024-01-31,NEITHER,26.520328447009206,23.143839933488945,27.836389602667168,26.8855282143192,1.293370680030237,3.239771922827872
HEALTH_QUALIFIED,Industrials,TDG,2024-04-19,NEITHER,6.472332146739745,11.935244750287435,0.8581957680357846,5.449415373535491,0.41725442322964046,3.819594289762107
HEALTH_QUALIFIED,Industrials,TDG,2024-08-05,NEITHER,-12.880341312214796,-11.47149000352943,-13.516464167440517,-10.016497927974555,1.2702066408609047,0.7586872133630518
HEALTH_QUALIFIED,Industrials,TDG,2024-11-06,NEITHER,-10.99723552718342,-10.011040428140662,-11.892932907126351,-17.592283066606463,-1.3073485784381944,2.0608767457776622
HEALTH_QUALIFIED,Industrials,TDG,2025-03-10,NEITHER,7.952048976067545,8.192346937732069,7.159600858203476,9.305413332028845,-0.9493309090029656,-0.17260895104105334
HEALTH_QUALIFIED,Industrials,TDG,2025-04-09,NEITHER,-14.681668999732665,-1.0130157742622095,-25.932203538200383,-15.99804794934763,-0.21906133886372414,2.773141285931713
HEALTH_QUALIFIED,Industrials,TDG,2025-08-01,NEITHER,30.479667662793872,33.484420188101154,26.036136878854222,30.688142250278204,1.2191749610255709,-11.850780559642015
HEALTH_QUALIFIED,Industrials,TDG,2026-02-05,NEITHER,-9.41878757875088,12.70459432174833,-28.217734498829714,-5.764451156074243,0.9850854412603249,3.06050803512814
HEALTH_QUALIFIED,Industrials,TDG,2026-05-07,NEITHER,-5.433610683619463,-12.305138679764783,1.298039393206409,-9.614282279240046,-2.226517316058141,-4.148868122611149
HEALTH_QUALIFIED,Industrials,CNI,2023-03-15,NEITHER,-0.7898361856392881,-0.8153801251320011,-0.7126984745057001,-0.6402474291944991,3.430517099274266,0.6721406152850884
HEALTH_QUALIFIED,Industrials,CNI,2023-06-15,NEITHER,-0.6290230681746891,-0.9435214588354133,-0.33544964530146615,-0.7564428838676449,0.6260027658411049,0.4568149223497242
HEALTH_QUALIFIED,Industrials,CNI,2023-10-27,NEITHER,-1.425420445776183,-1.3127335909309878,-1.428103262477748,-1.316486527540449,0.39788348621996317,1.0799539750042664
HEALTH_QUALIFIED,Industrials,CNI,2024-01-31,NEITHER,0.6828296677080914,1.0565881714963616,0.2651540696407011,0.38755821795387624,1.9601500210562284,1.5022453942465708
HEALTH_QUALIFIED,Industrials,CNI,2024-04-19,NEITHER,-0.5739914033977414,-0.143413840892107,-0.9429924485453398,-0.7079443021719155,0.8736430597800604,-4.165363857260096
HEALTH_QUALIFIED,Industrials,CNI,2024-08-05,NEITHER,-2.086466177682965,-1.4348416467217564,-2.5177737029046483,-2.021265536174639,0.5220538605045899,0.14401769964620392
HEALTH_QUALIFIED,Industrials,CNI,2024-11-06,NEITHER,-1.5944525470009125,-1.571315086841169,-1.5398050467781559,-1.866077856384647,0.5857259770388312,-0.922968506133004
HEALTH_QUALIFIED,Industrials,CNI,2025-03-10,NEITHER,-0.9432549534537316,-0.8141583780427507,-0.9998882334947439,-0.9654209055709826,-2.839695588322999,-2.371503135933506
HEALTH_QUALIFIED,Industrials,CNI,2025-04-09,NEITHER,-0.9536647840850634,-0.8254732656928576,-0.9942473236453395,-0.8624664560425251,-2.8197574627847333,1.6228888963866206
HEALTH_QUALIFIED,Industrials,CNI,2025-08-01,NEITHER,-2.7280029006787316,-1.9753704147402602,-3.2677297091578765,-2.9689501108534824,0.676769693411261,1.1279440252061068
HEALTH_QUALIFIED,Industrials,CNI,2026-02-05,NEITHER,0.02815653475207114,0.13828038082515928,-0.0844128927853518,-0.16694828704391604,1.4300003051757715,6.069999694824224
HEALTH_QUALIFIED,Industrials,CNI,2026-05-07,NEITHER,1.1987355674423412,1.5572165137584582,0.8291049037554501,1.145546555071817,0.7126756214721697,0.9562518742260107
HEALTH_QUALIFIED,Industrials,NOC,2023-03-15,NEITHER,-3.4233151727042355,-1.8866294437342408,-4.295695999510656,-2.3125454395185563,0.23157101352528908,0.033404827092642364
HEALTH_QUALIFIED,Industrials,NOC,2023-06-15,NEITHER,1.0011146086599183,-0.5628873573104797,2.4159765143423897,2.0657614807660627,1.1586846014741692,2.0679750586996892
HEALTH_QUALIFIED,Industrials,NOC,2023-10-27,NEITHER,11.061257237231587,12.19541711498935,9.639868497413318,12.547964584072684,-1.0534803999608378,-1.1421461162296587
HEALTH_QUALIFIED,Industrials,NOC,2024-01-31,NEITHER,-7.109333112725437,-3.905300193417505,-9.557990276888745,-7.967050470507847,-0.12310311938877883,-1.0049892214755718
HEALTH_QUALIFIED,Industrials,NOC,2024-04-19,NEITHER,-2.050025936073098,-1.5170040392175488,-2.457655908648917,-3.13392998669735,1.3012751179435789,2.0734335922182545
HEALTH_QUALIFIED,Industrials,NOC,2024-08-05,NEITHER,14.622971236582146,9.26508886962083,18.751787206239612,16.527637660447766,-1.3583950809548329,-0.38724400777840895
HEALTH_QUALIFIED,Industrials,NOC,2024-11-06,NEITHER,-3.5332560425791826,-2.9965979719904254,-4.036270419163429,-5.473547343040529,-1.0153570873584261,1.4793180616230917
HEALTH_QUALIFIED,Industrials,NOC,2025-03-10,NEITHER,2.909975164460036,-2.2103484506133326,7.237462435038708,2.8538851050331298,0.022264241206992885,-0.6902841421274064
